Row	Column	Plate	Product Name	Formula	Product No.	ChEBI Name	SMILES	InChI	InChIKey	formula	ChEBI	KEGG	HMDB	LipidMaps
		1	Fenamiphos	C13H22NO3PS		fenamiphos	CCOP(=O)(NC(C)C)Oc1ccc(c(c1)C)SC	InChI=1S/C13H22NO3PS/c1-6-16-18(15,14-10(2)3)17-12-7-8-13(19-5)11(4)9-12/h7-10H,6H2,1-5H3,(H,14,15)	ZCJPOPBZHLUFHF-UHFFFAOYSA-N	C13H22NO3PS	CHEBI:38680	C18659		
		1	Flufenacet	C14H13F4N3O2S		flufenacet	CC(C)N(c1ccc(cc1)F)C(=O)COc2nnc(s2)C(F)(F)F	InChI=1S/C14H13F4N3O2S/c1-8(2)21(10-5-3-9(15)4-6-10)11(22)7-23-13-20-19-12(24-13)14(16,17)18/h3-6,8H,7H2,1-2H3	IANUJLZYFUDJIH-UHFFFAOYSA-N	C14H13F4N3O2S	CHEBI:81920			
		1	Fluopicolide	C14H8Cl3F3N2O		fluopicolide	c1cc(c(c(c1)Cl)C(=O)NCc2c(cc(cn2)C(F)(F)F)Cl)Cl	InChI=1S/C14H8Cl3F3N2O/c15-8-2-1-3-9(16)12(8)13(23)22-6-11-10(17)4-7(5-21-11)14(18,19)20/h1-5H,6H2,(H,22,23)	GBOYJIHYACSLGN-UHFFFAOYSA-N	C14H8Cl3F3N2O	CHEBI:81764	C18464		
		1	Fosthiazate	C9H18NO3PS2		fosthiazate	CCC(C)SP(=O)(N1CCSC1=O)OCC	InChI=1S/C9H18NO3PS2/c1-4-8(3)16-14(12,13-5-2)10-6-7-15-9(10)11/h8H,4-7H2,1-3H3	DUFVKSUJRWYZQP-UHFFFAOYSA-N	C9H18NO3PS2	CHEBI:38692			
		1	Guthion	C10H12N3O3PS2		azinphos-methyl	COP(=S)(OC)SCn1c(=O)c2ccccc2nn1	InChI=1S/C10H12N3O3PS2/c1-15-17(18,16-2)19-7-13-10(14)8-5-3-4-6-9(8)11-12-13/h3-6H,7H2,1-2H3	CJJOSEISRRTUQB-UHFFFAOYSA-N	C10H12N3O3PS2	CHEBI:2953	C11018		
		1	Isofenphos-methyl	C14H22NO4PS		isofenphos-methyl	CC(C)NP(=S)(OC)Oc1ccccc1C(=O)OC(C)C	InChI=1S/C14H22NO4PS/c1-10(2)15-20(21,17-5)19-13-9-7-6-8-12(13)14(16)18-11(3)4/h6-11H,1-5H3,(H,15,21)	IXTOWLKEARFCCP-UHFFFAOYSA-N	C14H22NO4PS				
		1	Isoprothiolane	C12H18O4S2		isoprothiolane	CC(C)OC(=O)C(=C1SCCS1)C(=O)OC(C)C	InChI=1S/C12H18O4S2/c1-7(2)15-10(13)9(11(14)16-8(3)4)12-17-5-6-18-12/h7-8H,5-6H2,1-4H3	UFHLMYOGRXOCSL-UHFFFAOYSA-N	C12H18O4S2	CHEBI:6047			
		1	Lenacil	C13H18N2O2		lenacil	C1CCC(CC1)n2c(=O)c3c([nH]c2=O)CCC3	InChI=1S/C13H18N2O2/c16-12-10-7-4-8-11(10)14-13(17)15(12)9-5-2-1-3-6-9/h9H,1-8H2,(H,14,17)	ZTMKADLOSYKWCA-UHFFFAOYSA-N	C13H18N2O2	CHEBI:6407	C11200		
		1	Methamidophos	C2H8NO2PS		methamidophos	COP(=O)(N)SC	InChI=1S/C2H8NO2PS/c1-5-6(3,4)7-2/h1-2H3,(H2,3,4)	NNKVPIKMPCQWCG-UHFFFAOYSA-N	C2H8NO2PS	CHEBI:38721			
		1	Prochloraz	C15H16Cl3N3O2		prochloraz	CCCN(CCOc1c(cc(cc1Cl)Cl)Cl)C(=O)n2ccnc2	InChI=1S/C15H16Cl3N3O2/c1-2-4-20(15(22)21-5-3-19-10-21)6-7-23-14-12(17)8-11(16)9-13(14)18/h3,5,8-10H,2,4,6-7H2,1H3	TVLSRXXIMLFWEO-UHFFFAOYSA-N	C15H16Cl3N3O2	CHEBI:8434	C11182		
		1	Proquinazid	C14H17IN2O2		proquinazid	CCCn1c(=O)c2cc(ccc2nc1OCCC)I	InChI=1S/C14H17IN2O2/c1-3-7-17-13(18)11-9-10(15)5-6-12(11)16-14(17)19-8-4-2/h5-6,9H,3-4,7-8H2,1-2H3	FLVBXVXXXMLMOX-UHFFFAOYSA-N	C14H17IN2O2	CHEBI:83555			
		1	Cycloate (RO-NEET)	C11H21NOS		Cycloate	CCN(C1CCCCC1)C(=O)SCC	InChI=1S/C11H21NOS/c1-3-12(11(13)14-4-2)10-8-6-5-7-9-10/h10H,3-9H2,1-2H3	DFCAFRGABIXSDS-UHFFFAOYSA-N	C11H21NOS	CHEBI:81955	C18780		
		1	Spirodiclofen	C21H24Cl2O4		Spirodiclofen	CCC(C)(C)C(=O)OC1=C(C(=O)OC12CCCCC2)c3cc(cc(c3)Cl)Cl	InChI=1S/C21H24Cl2O4/c1-4-20(2,3)19(25)26-17-16(13-10-14(22)12-15(23)11-13)18(24)27-21(17)8-6-5-7-9-21/h10-12H,4-9H2,1-3H3	OYNVHVAEOLJJPV-UHFFFAOYSA-N	C21H24Cl2O4				
		1	Spiroxamine	C18H35NO2		spiroxamine	CCCN(CC)CC1COC2(O1)CCC(CC2)C(C)(C)C	InChI=1S/C18H35NO2/c1-6-12-19(7-2)13-16-14-20-18(21-16)10-8-15(9-11-18)17(3,4)5/h15-16H,6-14H2,1-5H3	PUYXTUJWRLOUCW-UHFFFAOYSA-N	C18H35NO2	CHEBI:9242	C11124		
		1	Tralkoxidym	C20H27NO3		tralkoxydim	CC/C(=N\OCC)/C1=C(CC(CC1=O)c2c(cc(cc2C)C)C)O	InChI=1S/C20H27NO3/c1-6-16(21-24-7-2)20-17(22)10-15(11-18(20)23)19-13(4)8-12(3)9-14(19)5/h8-9,15,22H,6-7,10-11H2,1-5H3/b21-16+	DQFPEYARZIQXRM-LTGZKZEYSA-N	C20H27NO3	CHEBI:81948			
		1	Myclobutanil	C15H17ClN4		myclobutanil	CCCCC(Cn1cncn1)(C#N)c2ccc(cc2)Cl	InChI=1S/C15H17ClN4/c1-2-3-8-15(9-17,10-20-12-18-11-19-20)13-4-6-14(16)7-5-13/h4-7,11-12H,2-3,8,10H2,1H3	HZJKXKUJVSEEFU-UHFFFAOYSA-N	C15H17ClN4				
		2	Azamethiphos	C9H10ClN2O5PS		azamethiphos	COP(=O)(OC)SCn1c2c(cc(cn2)Cl)oc1=O	InChI=1S/C9H10ClN2O5PS/c1-15-18(14,16-2)19-5-12-8-7(17-9(12)13)3-6(10)4-11-8/h3-4H,5H2,1-2H3	VNKBTWQZTQIWDV-UHFFFAOYSA-N	C9H10ClN2O5PS	CHEBI:38578			
		2	Benalaxyl	C20H23NO3		benalaxyl	Cc1cccc(c1N(C(C)C(=O)OC)C(=O)Cc2ccccc2)C	InChI=1S/C20H23NO3/c1-14-9-8-10-15(2)19(14)21(16(3)20(23)24-4)18(22)13-17-11-6-5-7-12-17/h5-12,16H,13H2,1-4H3	CJPQIRJHIZUAQP-UHFFFAOYSA-N	C20H23NO3	CHEBI:82777			
		2	Bifentrin	C23H22ClF3O2		bifentrin	Cc1c(cccc1c2ccccc2)COC(=O)C3C(C3(C)C)C=C(C(F)(F)F)Cl	InChI=1S/C23H22ClF3O2/c1-14-16(10-7-11-17(14)15-8-5-4-6-9-15)13-29-21(28)20-18(22(20,2)3)12-19(24)23(25,26)27/h4-12,18,20H,13H2,1-3H3	OMFRMAHOUUJSGP-UHFFFAOYSA-N	C23H22ClF3O2				
		2	Bromuconazol	C13H12BrCl2N3O		bromuconazole	c1cc(c(cc1Cl)Cl)C2(CC(CO2)Br)Cn3cncn3	InChI=1S/C13H12BrCl2N3O/c14-9-4-13(20-5-9,6-19-8-17-7-18-19)11-2-1-10(15)3-12(11)16/h1-3,7-9H,4-6H2	HJJVPARKXDDIQD-UHFFFAOYSA-N	C13H12BrCl2N3O	CHEBI:81900	C18704		
		2	Bupirimate	C13H24N4O3S		bupirimate	CCCCc1c(nc(nc1OS(=O)(=O)N(C)C)NCC)C	InChI=1S/C13H24N4O3S/c1-6-8-9-11-10(3)15-13(14-7-2)16-12(11)20-21(18,19)17(4)5/h6-9H2,1-5H3,(H,14,15,16)	DSKJPMWIHSOYEA-UHFFFAOYSA-N	C13H24N4O3S	CHEBI:81952	C18776		
		2	Chlorfenvinphos	C12H14Cl3O4P		chlorfenvinphos	CCOP(=O)(OCC)O/C(=C\Cl)/c1ccc(cc1Cl)Cl	InChI=1S/C12H14Cl3O4P/c1-3-17-20(16,18-4-2)19-12(8-13)10-6-5-9(14)7-11(10)15/h5-8H,3-4H2,1-2H3/b12-8-	FSAVDKDHPDSCTO-WQLSENKSSA-N	C12H14Cl3O4P				
		2	Chlorpyriphos-methyl	C7H7Cl3NO3PS		chlorpyrifos-methyl	COP(=S)(OC)Oc1c(cc(c(n1)Cl)Cl)Cl	InChI=1S/C7H7Cl3NO3PS/c1-12-15(16,13-2)14-7-5(9)3-4(8)6(10)11-7/h3H,1-2H3	HRBKVYFZANMGRE-UHFFFAOYSA-N	C7H7Cl3NO3PS	CHEBI:34632			
		2	Coumaphos	C14H16ClO5PS		coumaphos	CCOP(=S)(OCC)Oc1ccc2c(c(c(=O)oc2c1)Cl)C	InChI=1S/C14H16ClO5PS/c1-4-17-21(22,18-5-2)20-10-6-7-11-9(3)13(15)14(16)19-12(11)8-10/h6-8H,4-5H2,1-3H3	BXNANOICGRISHX-UHFFFAOYSA-N	C14H16ClO5PS	CHEBI:3903	C11025		
		2	Diazinon	C12H21N2O3PS		diazinon	CCOP(=S)(OCC)Oc1cc(nc(n1)C(C)C)C	InChI=1S/C12H21N2O3PS/c1-6-15-18(19,16-7-2)17-11-8-10(5)13-12(14-11)9(3)4/h8-9H,6-7H2,1-5H3	FHIVAFMUCKRCQO-UHFFFAOYSA-N	C12H21N2O3PS	CHEBI:34682	C14324		
		2	Dichlorvos	C4H7Cl2O4P		dichlorvos	COP(=O)(OC)OC=C(Cl)Cl	InChI=1S/C4H7Cl2O4P/c1-8-11(7,9-2)10-3-4(5)6/h3H,1-2H3	OEBRKCOSUFCWJD-UHFFFAOYSA-N	C4H7Cl2O4P	CHEBI:34690	C14430		
		2	Diniconazole	C15H17Cl2N3O		diniconazole-M	CC(C)(C)[C@H](/C(=C\c1ccc(cc1Cl)Cl)/n2cncn2)O	InChI=1S/C15H17Cl2N3O/c1-15(2,3)14(21)13(20-9-18-8-19-20)6-10-4-5-11(16)7-12(10)17/h4-9,14,21H,1-3H3/b13-6+/t14-/m0/s1	FBOUIAKEJMZPQG-BLXFFLACSA-N	C15H17Cl2N3O	CHEBI:83911			
		2	Dursban	C9H11Cl3NO3PS		chlorpyrifos	CCOP(=S)(OCC)Oc1c(cc(c(n1)Cl)Cl)Cl	InChI=1S/C9H11Cl3NO3PS/c1-3-14-17(18,15-4-2)16-9-7(11)5-6(10)8(12)13-9/h5H,3-4H2,1-2H3	SBPBAQFWLVIOKP-UHFFFAOYSA-N	C9H11Cl3NO3PS	CHEBI:34631	C14322		
		2	Epoxiconazol	C17H13ClFN3O		epoxiconazol	c1ccc(c(c1)C2C(O2)(Cn3cncn3)c4ccc(cc4)F)Cl	InChI=1S/C17H13ClFN3O/c18-15-4-2-1-3-14(15)16-17(23-16,9-22-11-20-10-21-22)12-5-7-13(19)8-6-12/h1-8,10-11,16H,9H2	ZMYFCFLJBGAQRS-UHFFFAOYSA-N	C17H13ClFN3O	CHEBI:83758			
		2	Ethion	C9H22O4P2S4		ethion	CCOP(=S)(OCC)SCSP(=S)(OCC)OCC	InChI=1S/C9H22O4P2S4/c1-5-10-14(16,11-6-2)18-9-19-15(17,12-7-3)13-8-4/h5-9H2,1-4H3	RIZMRRKBZQXFOY-UHFFFAOYSA-N	C9H22O4P2S4	CHEBI:38663	C18725		
		2	Fenarimol	C17H12Cl2N2O		fenarimol	c1ccc(c(c1)C(c2ccc(cc2)Cl)(c3cncnc3)O)Cl	InChI=1S/C17H12Cl2N2O/c18-14-7-5-12(6-8-14)17(22,13-9-20-11-21-10-13)15-3-1-2-4-16(15)19/h1-11,22H	NHOWDZOIZKMVAI-UHFFFAOYSA-N	C17H12Cl2N2O	CHEBI:83686			
		2	Fenbucanozole	C19H17ClN4		fenbucanozole	c1ccc(cc1)C(CCc2ccc(cc2)Cl)(Cn3cncn3)C#N	InChI=1S/C19H17ClN4/c20-18-8-6-16(7-9-18)10-11-19(12-21,13-24-15-22-14-23-24)17-4-2-1-3-5-17/h1-9,14-15H,10-11,13H2	RQDJADAKIFFEKQ-UHFFFAOYSA-N	C19H17ClN4	CHEBI:83920			
		2	Fludioxonil	C12H6F2N2O2		fludioxonil	c1cc(c2c(c1)OC(O2)(F)F)c3c[nH]cc3C#N	InChI=1S/C12H6F2N2O2/c13-12(14)17-10-3-1-2-8(11(10)18-12)9-6-16-5-7(9)4-15/h1-3,5-6,16H	MUJOIMFVNIBMKC-UHFFFAOYSA-N	C12H6F2N2O2	CHEBI:81763	C18462		
		2	Fluquinconazole	C16H8Cl2FN5O		fluquinconazole	c1cc2c(cc1F)c(=O)n(c(n2)n3cncn3)c4ccc(cc4Cl)Cl	InChI=1S/C16H8Cl2FN5O/c17-9-1-4-14(12(18)5-9)24-15(25)11-6-10(19)2-3-13(11)22-16(24)23-8-20-7-21-23/h1-8H	IJJVMEJXYNJXOJ-UHFFFAOYSA-N	C16H8Cl2FN5O	CHEBI:83923			
		2	Flusilazole	C16H15F2N3Si		flusilazole	C[Si](Cn1cncn1)(c2ccc(cc2)F)c3ccc(cc3)F	InChI=1S/C16H15F2N3Si/c1-22(12-21-11-19-10-20-21,15-6-2-13(17)3-7-15)16-8-4-14(18)5-9-16/h2-11H,12H2,1H3	FQKUGOMFVDPBIZ-UHFFFAOYSA-N	C16H15F2N3Si	CHEBI:81922	C18733		
		2	Hexaconazole	C14H17Cl2N3O		hexaconazole	CCCCC(Cn1cncn1)(c2ccc(cc2Cl)Cl)O	InChI=1S/C14H17Cl2N3O/c1-2-3-6-14(20,8-19-10-17-9-18-19)12-5-4-11(15)7-13(12)16/h4-5,7,9-10,20H,2-3,6,8H2,1H3	STMIIPIFODONDC-UHFFFAOYSA-N	C14H17Cl2N3O	CHEBI:83711			
		2	Imazalil	C14H14Cl2N2O		imazalil	C=CCOC(Cn1ccnc1)c2ccc(cc2Cl)Cl	InChI=1S/C14H14Cl2N2O/c1-2-7-19-14(9-18-6-5-17-10-18)12-4-3-11(15)8-13(12)16/h2-6,8,10,14H,1,7,9H2	PZBPKYOVPCNPJY-UHFFFAOYSA-N	C14H14Cl2N2O	CHEBI:83829			
		2	Ipconazole	C18H24ClN3O		ipconazole	CC(C)[C@H]1CC[C@H]([C@@]1(Cn2cncn2)O)Cc3ccc(cc3)Cl	InChI=1S/C18H24ClN3O/c1-13(2)17-8-5-15(9-14-3-6-16(19)7-4-14)18(17,23)10-22-12-20-11-21-22/h3-4,6-7,11-13,15,17,23H,5,8-10H2,1-2H3/t15-,17+,18+/m0/s1	QTYCMDBMOLSEAM-CGTJXYLNSA-N	C18H24ClN3O				
		2	Metconazole	C17H22ClN3O		metconazole	CC1(CCC(C1(Cn2cncn2)O)Cc3ccc(cc3)Cl)C	InChI=1S/C17H22ClN3O/c1-16(2)8-7-14(9-13-3-5-15(18)6-4-13)17(16,22)10-21-12-19-11-20-21/h3-6,11-12,14,22H,7-10H2,1-2H3	XWPZUHJBOLQNMN-UHFFFAOYSA-N	C17H22ClN3O	CHEBI:81773	C18476		
		2	Ethoprop	C8H19O2PS2		ethoprophos	CCCSP(=O)(OCC)SCCC	InChI=1S/C8H19O2PS2/c1-4-7-12-11(9,10-6-3)13-8-5-2/h4-8H2,1-3H3	VJYFKVYYMZPMAB-UHFFFAOYSA-N	C8H19O2PS2	CHEBI:38665			
		2	Tebuconazole	C16H22ClN3O		tebuconazole	CC(C)(C)C(CCc1ccc(cc1)Cl)(Cn2cncn2)O	InChI=1S/C16H22ClN3O/c1-15(2,3)16(21,10-20-12-18-11-19-20)9-8-13-4-6-14(17)7-5-13/h4-7,11-12,21H,8-10H2,1-3H3	PXMNMQRDXWABCY-UHFFFAOYSA-N	C16H22ClN3O	CHEBI:83779			
		2	Propioconazole	C15H17Cl2N3O2		propiconazole	CCCC1COC(O1)(Cn2cncn2)c3ccc(cc3Cl)Cl	InChI=1S/C15H17Cl2N3O2/c1-2-3-12-7-21-15(22-12,8-20-10-18-9-19-20)13-5-4-11(16)6-14(13)17/h4-6,9-10,12H,2-3,7-8H2,1H3	STJLVHWMYQXCPB-UHFFFAOYSA-N	C15H17Cl2N3O2	CHEBI:8489			
		2	Tricyclazol	C9H7N3S		tricyclazole	Cc1cccc2c1n3cnnc3s2	InChI=1S/C9H7N3S/c1-6-3-2-4-7-8(6)12-5-10-11-9(12)13-7/h2-5H,1H3	DQJCHOQLCLEDLL-UHFFFAOYSA-N	C9H7N3S	CHEBI:81783	C18492		
		2	Triticonazole	C17H20ClN3O		triticonazole	CC1(CC/C(=C\c2ccc(cc2)Cl)/C1(Cn3cncn3)O)C	InChI=1S/C17H20ClN3O/c1-16(2)8-7-14(9-13-3-5-15(18)6-4-13)17(16,22)10-21-12-19-11-20-21/h3-6,9,11-12,22H,7-8,10H2,1-2H3/b14-9+	PPDBOQMNKNNODG-NTEUORMPSA-N	C17H20ClN3O	CHEBI:84005			
		2	Uniconazole-P	C16H20ClN3O		uniconazole-P	C/C(=C(\C(C(C)(C)C)O)/n1cncn1)/c2ccc(cc2)Cl	InChI=1S/C16H20ClN3O/c1-11(12-5-7-13(17)8-6-12)14(15(21)16(2,3)4)20-10-18-9-19-20/h5-10,15,21H,1-4H3/b14-11-	QKXUYLFUQWAONS-KAMYIIQDSA-N	C16H20ClN3O				
		2	Vamidothion	C8H18NO4PS2		vamidothion	CC(C(=O)NC)SCCSP(=O)(OC)OC	InChI=1S/C8H18NO4PS2/c1-7(8(10)9-2)15-5-6-16-14(11,12-3)13-4/h7H,5-6H2,1-4H3,(H,9,10)	LESVOLZBIFDZGS-UHFFFAOYSA-N	C8H18NO4PS2	CHEBI:38990	C18666		
		3	Bitertanol	C20H23N3O2		bitertanol	CC(C)(C)C(C(n1cncn1)Oc2ccc(cc2)c3ccccc3)O	InChI=1S/C20H23N3O2/c1-20(2,3)18(24)19(23-14-21-13-22-23)25-17-11-9-16(10-12-17)15-7-5-4-6-8-15/h4-14,18-19,24H,1-3H3	VGPIBGGRCVEHQZ-UHFFFAOYSA-N	C20H23N3O2	CHEBI:83851			
		3	Clethodim	C17H26ClNO3S		clethodim	CCC(=C1C(=O)CC(CC1=O)CC(C)SCC)NOC/C=C/Cl	InChI=1S/C17H26ClNO3S/c1-4-14(19-22-8-6-7-18)17-15(20)10-13(11-16(17)21)9-12(3)23-5-2/h6-7,12-13,19H,4-5,8-11H2,1-3H3/b7-6+,17-14-	INNPZTGYZSAJFN-UILNJORISA-N	C17H26ClNO3S				
		3	Difenoconazole	C19H17Cl2N3O3		difenoconazole	CC1COC(O1)(Cn2cncn2)c3ccc(cc3Cl)Oc4ccc(cc4)Cl	InChI=1S/C19H17Cl2N3O3/c1-13-9-25-19(27-13,10-24-12-22-11-23-24)17-7-6-16(8-18(17)21)26-15-4-2-14(20)3-5-15/h2-8,11-13H,9-10H2,1H3	BQYJATMQXGBDHF-UHFFFAOYSA-N	C19H17Cl2N3O3	CHEBI:81760	C18459		
		3	Etofenprox	C25H28O3		etofenprox	CCOc1ccc(cc1)C(C)(C)COCc2cccc(c2)Oc3ccccc3	InChI=1S/C25H28O3/c1-4-27-22-15-13-21(14-16-22)25(2,3)19-26-18-20-9-8-12-24(17-20)28-23-10-6-5-7-11-23/h5-17H,4,18-19H2,1-3H3	YREQHYQNNWYQCJ-UHFFFAOYSA-N	C25H28O3	CHEBI:39348	C18410		
		3	Fenhexamid	C14H17Cl2NO2		fenhexamid	CC1(CCCCC1)C(=O)Nc2ccc(c(c2Cl)Cl)O	InChI=1S/C14H17Cl2NO2/c1-14(7-3-2-4-8-14)13(19)17-9-5-6-10(18)12(16)11(9)15/h5-6,18H,2-4,7-8H2,1H3,(H,17,19)	VDLGAVXLJYLFDH-UHFFFAOYSA-N	C14H17Cl2NO2	CHEBI:81853	C18593		
		3	Foramsulfron	C17H20N6O7S		foramsulfuron	CN(C)C(=O)c1ccc(cc1S(=O)(=O)NC(=O)Nc2nc(cc(n2)OC)OC)NC=O	InChI=1S/C17H20N6O7S/c1-23(2)15(25)11-6-5-10(18-9-24)7-12(11)31(27,28)22-17(26)21-16-19-13(29-3)8-14(20-16)30-4/h5-9H,1-4H3,(H,18,24)(H2,19,20,21,22,26)	PXDNXJSDGQBLKS-UHFFFAOYSA-N	C17H20N6O7S	CHEBI:83502			
		3	Indoxacarb	C22H17ClF3N3O7		indoxacarb	COC(=O)C12CC3=C(C1=NN(CO2)C(=O)N(C4=CC=C(C=C4)OC(F)(F)F)C(=O)OC)C=CC(=C3)Cl	InChI=1S/C22H17ClF3N3O7/c1-33-18(30)21-10-12-9-13(23)3-8-16(12)17(21)27-28(11-35-21)19(31)29(20(32)34-2)14-4-6-15(7-5-14)36-22(24,25)26/h3-9H,10-11H2,1-2H3	VBCVPMMZEGZULK-UHFFFAOYSA-N	C22H17ClF3N3O7				
		3	Isoxaflutole	C15H12F3NO4S		isoxaflutole	CS(=O)(=O)c1cc(ccc1C(=O)c2cnoc2C3CC3)C(F)(F)F	InChI=1S/C15H12F3NO4S/c1-24(21,22)12-6-9(15(16,17)18)4-5-10(12)13(20)11-7-19-23-14(11)8-2-3-8/h4-8H,2-3H2,1H3	OYIKARCXOQLFHF-UHFFFAOYSA-N	C15H12F3NO4S	CHEBI:141213			
		3	Malaoxon	C10H19O7PS		malaoxon	CCOC(=O)CC(C(=O)OCC)SP(=O)(OC)OC	InChI=1S/C10H19O7PS/c1-5-16-9(11)7-8(10(12)17-6-2)19-18(13,14-3)15-4/h8H,5-7H2,1-4H3	WSORODGWGUUOBO-UHFFFAOYSA-N	C10H19O7PS	CHEBI:141477			
		3	Malathion	C10H19O6PS2		malathion	CCOC(=O)CC(C(=O)OCC)SP(=S)(OC)OC	InChI=1S/C10H19O6PS2/c1-5-15-9(11)7-8(10(12)16-6-2)19-17(18,13-3)14-4/h8H,5-7H2,1-4H3	JXSJBGJIGXNWCI-UHFFFAOYSA-N	C10H19O6PS2	CHEBI:141474			
		3	Mecarbam	C10H20NO5PS2		mecarbam	CCOC(=O)N(C)C(=O)CSP(=S)(OCC)OCC	InChI=1S/C10H20NO5PS2/c1-5-14-10(13)11(4)9(12)8-19-17(18,15-6-2)16-7-3/h5-8H2,1-4H3	KLGMSAOQDHLCOS-UHFFFAOYSA-N	C10H20NO5PS2	CHEBI:38718	C18661		
		3	Mepanipyrim	C14H13N3		mepanipyrim	CC#Cc1cc(nc(n1)Nc2ccccc2)C	InChI=1S/C14H13N3/c1-3-7-13-10-11(2)15-14(17-13)16-12-8-5-4-6-9-12/h4-6,8-10H,1-2H3,(H,15,16,17)	CIFWZNRJIBNXRE-UHFFFAOYSA-N	C14H13N3	CHEBI:6751			
		3	Metalaxyl	C15H21NO4		metalaxyl	Cc1cccc(c1N(C(C)C(=O)OC)C(=O)COC)C	InChI=1S/C15H21NO4/c1-10-7-6-8-11(2)14(10)16(13(17)9-19-4)12(3)15(18)20-5/h6-8,12H,9H2,1-5H3	ZQEIXNIJLIKNTD-UHFFFAOYSA-N	C15H21NO4	CHEBI:82790			
		3	Metazachlor	C14H16ClN3O		metazachlor	Cc1cccc(c1N(Cn2cccn2)C(=O)CCl)C	InChI=1S/C14H16ClN3O/c1-11-5-3-6-12(2)14(11)18(13(19)9-15)10-17-8-4-7-16-17/h3-8H,9-10H2,1-2H3	STEPQTYSZVCJPV-UHFFFAOYSA-N	C14H16ClN3O	CHEBI:6798			
