Row	Column	Plate	Product Name	Formula	Product No.	ChEBI Name	SMILES	InChI	InChIKey	formula	ChEBI	KEGG	HMDB	LipidMaps
A	11	1	(−)-Epicatechin Gallate	C22H18O10	11808	(-)-epicatechin-3-O-gallate	Oc1cc(O)c2C[C@@H](OC(=O)c3cc(O)c(O)c(O)c3)[C@H](Oc2c1)c1ccc(O)c(O)c1	InChI=1S/C22H18O10/c23-11-6-14(25)12-8-19(32-22(30)10-4-16(27)20(29)17(28)5-10)21(31-18(12)7-11)9-1-2-13(24)15(26)3-9/h1-7,19,21,23-29H,8H2/t19-,21-/m1/s1	LSHVYAFMTMFKBA-TZIWHRDSSA-N	C22H18O10	CHEBI:70255		HMDB0037944	
A	12	1	Narirutin	C27H32O14	25124	narirutin	C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3cc(O)c4C(=O)C[C@H](Oc4c3)c3ccc(O)cc3)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O	InChI=1S/C27H32O14/c1-10-20(31)22(33)24(35)26(38-10)37-9-18-21(32)23(34)25(36)27(41-18)39-13-6-14(29)19-15(30)8-16(40-17(19)7-13)11-2-4-12(28)5-3-11/h2-7,10,16,18,20-29,31-36H,8-9H2,1H3/t10-,16-,18+,20-,21+,22+,23-,24+,25+,26+,27+/m0/s1	HXTFHSYLYXVTHC-AJHDJQPGSA-N	C27H32O14	CHEBI:28705	C09793	HMDB0033740	LMPK12140236
B	1	1	(+)-Limonene	C10H16	218367	(4R)-limonene	[H][C@]1(CCC(C)=CC1)C(C)=C	InChI=1S/C10H16/c1-8(2)10-6-4-9(3)5-7-10/h4,10H,1,5-7H2,2-3H3/t10-/m0/s1	XMGQYMWWDOXHJM-JTQLQIEISA-N	C10H16	CHEBI:15382	C06099		LMPR0102090013
B	2	1	Stachydrine (hydrochloride)	C7H13NO2 (free base)	20506	L-proline betaine	C[N+]1(C)CCC[C@H]1C([O-])=O	InChI=1S/C7H13NO2/c1-8(2)5-3-4-6(8)7(9)10/h6H,3-5H2,1-2H3/t6-/m0/s1	CMUNUTVVOOHQPW-LURJTMIESA-N	C7H13NO2	CHEBI:35280	C10172	HMDB0004827	
B	3	1	1,3,5-Trimethoxybenzene	C9H12O3	138827	1,3,5-trimethoxybenzene	COc1cc(OC)cc(OC)c1	InChI=1S/C9H12O3/c1-10-7-4-8(11-2)6-9(5-7)12-3/h4-6H,1-3H3	LKUDPHPHKOZXCD-UHFFFAOYSA-N	C9H12O3	CHEBI:31038			
B	4	1	10-Undecen-1-ol	C11H22O	U2008	10-undecen-1-ol	OCCCCCCCCCC=C	InChI=1S/C11H22O/c1-2-3-4-5-6-7-8-9-10-11-12/h2,12H,1,3-11H2	GIEMHYCMBGELGY-UHFFFAOYSA-N	C11H22O	CHEBI:131344			
B	5	1	(R)-(+)-α-Lipoic acid	C8H14O2S2	7039	(R)-lipoic acid	OC(=O)CCCC[C@@H]1CCSS1	InChI=1S/C8H14O2S2/c9-8(10)4-2-1-3-7-5-6-11-12-7/h7H,1-6H2,(H,9,10)/t7-/m1/s1	AGBQKNBQESQNJD-SSDOTTSWSA-N	C8H14O2S2	CHEBI:30314	C00725	HMDB0001451	LMFA01130001
B	6	1	(−)-α-Bisabolol	C15H26O	14462	(-)-alpha-Bisabolol	CC(C)=CCC[C@](C)(O)[C@H]1CCC(C)=CC1	InChI=1S/C15H26O/c1-12(2)6-5-11-15(4,16)14-9-7-13(3)8-10-14/h6-7,14,16H,5,8-11H2,1-4H3/t14-,15+/m1/s1	RGZSQWQPBWRIAQ-CABCVRRESA-N	C15H26O	CHEBI:125	C09621		
B	7	1	1′-Acetoxychavicol acetate	C13H14O4	19649	1'-acetoxychavicol acetate	CC(=O)O[C@@H](C=C)c1ccc(OC(C)=O)cc1	InChI=1S/C13H14O4/c1-4-13(17-10(3)15)11-5-7-12(8-6-11)16-9(2)14/h4-8,13H,1H2,2-3H3/t13-/m0/s1	JAMQIUWGGBSIKZ-ZDUSSCGKSA-N	C13H14O4	CHEBI:469	C10426		
B	8	1	(+)-Abscisic Acid	C15H20O4	10073	(+)-abscisic acid	CC(\C=C\[C@@]1(O)C(C)=CC(=O)CC1(C)C)=C\C(O)=O	InChI=1S/C15H20O4/c1-10(7-13(17)18)5-6-15(19)11(2)8-12(16)9-14(15,3)4/h5-8,19H,9H2,1-4H3,(H,17,18)/b6-5+,10-7-/t15-/m1/s1	JLIDBLDQVAYHNE-YKALOCIXSA-N	C15H20O4	CHEBI:2365	C06082	HMDB0035140	LMPR0103050001
B	9	1	Glabridin	C20H20O4	11843	glabridin	CC1(C)Oc2ccc3C[C@@H](COc3c2C=C1)c1ccc(O)cc1O	InChI=1S/C20H20O4/c1-20(2)8-7-16-18(24-20)6-3-12-9-13(11-23-19(12)16)15-5-4-14(21)10-17(15)22/h3-8,10,13,21-22H,9,11H2,1-2H3/t13-/m0/s1	LBQIJVLKGVZRIW-ZDUSSCGKSA-N	C20H20O4	CHEBI:5369	C10421	HMDB0034188	LMPK12080012
B	10	1	Matairesinol	C20H22O6	10005174	(-)-matairesinol	COC1=CC(C[C@H]2COC(=O)[C@@H]2CC2=CC=C(O)C(OC)=C2)=CC=C1O	InChI=1S/C20H22O6/c1-24-18-9-12(3-5-16(18)21)7-14-11-26-20(23)15(14)8-13-4-6-17(22)19(10-13)25-2/h3-6,9-10,14-15,21-22H,7-8,11H2,1-2H3/t14-,15+/m0/s1	MATGKVZWFZHCLI-LSDHHAIUSA-N	C20H22O6	CHEBI:6698	C10682		
B	11	1	(-)-Epigallocatechin-3-gallate	C22H18O11	70935	(-)-epigallocatechin 3-gallate	OC1=CC(O)=C2C[C@@H](OC(=O)C3=CC(O)=C(O)C(O)=C3)[C@H](OC2=C1)C1=CC(O)=C(O)C(O)=C1	InChI=1S/C22H18O11/c23-10-5-12(24)11-7-18(33-22(31)9-3-15(27)20(30)16(28)4-9)21(32-17(11)6-10)8-1-13(25)19(29)14(26)2-8/h1-6,18,21,23-30H,7H2/t18-,21-/m1/s1	WMBWREPUVVBILR-WIYYLYMNSA-N	C22H18O11	CHEBI:4806	C09731	HMDB0003153	LMPK12030005
B	12	1	Gossypol	C30H30O8	14482	Gossypol	CC1=CC2=C(C(=C(C(=C2C(C)C)O)O)C=O)C(=C1C3=C(C4=C(C=C3C)C(=C(C(=C4C=O)O)O)C(C)C)O)O	InChI=1S/C30H30O8/c1-11(2)19-15-7-13(5)21(27(35)23(15)17(9-31)25(33)29(19)37)22-14(6)8-16-20(12(3)4)30(38)26(34)18(10-32)24(16)28(22)36/h7-12,33-38H,1-6H3	QBKSWRVVCFFDOT-UHFFFAOYSA-N	C30H30O8				
C	1	1	2-Pyrrolidinone	C4H7NO	240338	pyrrolidin-2-one	O=C1CCCN1	InChI=1S/C4H7NO/c6-4-2-1-3-5-4/h1-3H2,(H,5,6)	HNJBEVLQSNELDL-UHFFFAOYSA-N	C4H7NO	CHEBI:36592		HMDB0002039	
C	2	1	trans-2-Hexen-1-al	C6H10O	W256005	(2E)-hexenal	C(\CCC)=C/C=O	InChI=1S/C6H10O/c1-2-3-4-5-6-7/h4-6H,2-3H2,1H3/b5-4+	MBDOYVRWFFCFHM-SNAWJCMRSA-N	C6H10O	CHEBI:28913	C08497		
C	3	1	α-Methylbenzylamine	C8H11N	M31104	1-phenylethylamine	CC(N)c1ccccc1	InChI=1S/C8H11N/c1-7(9)8-5-3-2-4-6-8/h2-7H,9H2,1H3	RQEUFEKYXDPUSK-UHFFFAOYSA-N	C8H11N	CHEBI:670	C02455	HMDB0002017	
C	4	1	2-Butylfuran	C8H12O	CDS001204	2-butylfuran	CCCCC1=CC=CO1	InChI=1S/C8H12O/c1-2-3-5-8-6-4-7-9-8/h4,6-7H,2-3,5H2,1H3	NWZIYQNUCXUJJJ-UHFFFAOYSA-N	C8H12O	CHEBI:89750		HMDB0040272	
C	5	1	2-Octanone	C8H16O	W280208	2-octanone	CCCCCCC(C)=O	InChI=1S/C8H16O/c1-3-4-5-6-7-8(2)9/h3-7H2,1-2H3	ZPVFWPFBNIEHGJ-UHFFFAOYSA-N	C8H16O	CHEBI:87434			
C	6	1	1-Methylnaphthalene	C11H10	45795	1-methylnaphthalene	Cc1cccc2ccccc12	InChI=1S/C11H10/c1-9-5-4-7-10-6-2-3-8-11(9)10/h2-8H,1H3	QPUYECUOLPXSFR-UHFFFAOYSA-N	C11H10	CHEBI:50717	C14082	HMDB0032860	
C	7	1	1-Furfurylpyrrole	C9H9NO	W328405	1-(2-Furanylmethyl)-1H-pyrrole	O1C(CN2C=CC=C2)=CC=C1	InChI=1S/C9H9NO/c1-2-6-10(5-1)8-9-4-3-7-11-9/h1-7H,8H2	BTBFUBUCCJKJOZ-UHFFFAOYSA-N	C9H9NO	CHEBI:168927		HMDB0030204	
C	8	1	4-Allylanisole	C10H12O	A29208	Estragole	COc1ccc(CC=C)cc1	InChI=1S/C10H12O/c1-3-4-9-5-7-10(11-2)8-6-9/h3,5-8H,1,4H2,2H3	ZFMSMUAANRJZFM-UHFFFAOYSA-N	C10H12O	CHEBI:4867	C10452	HMDB0034121	
C	9	1	Gramine	C11H14N2	23401	gramine	C1(=CNC2=C1C=CC=C2)CN(C)C	InChI=1S/C11H14N2/c1-13(2)8-9-7-12-11-6-4-3-5-10(9)11/h3-7,12H,8H2,1-2H3	OCDGBSUVYYVKQZ-UHFFFAOYSA-N	C11H14N2	CHEBI:28948	C08304	HMDB0035762	
C	10	1	2-Tridecanone	C13H26O	69620	tridecan-2-one	CCCCCCCCCCCC(C)=O	InChI=1S/C13H26O/c1-3-4-5-6-7-8-9-10-11-12-13(2)14/h3-12H2,1-2H3	CYIFVRUOHKNECG-UHFFFAOYSA-N	C13H26O	CHEBI:77928		HMDB0034148	
C	11	1	Piceatannol	C14H12O4	10009366	piceatannol	OC1=CC(\C=C\C2=CC=C(O)C(O)=C2)=CC(O)=C1	InChI=1S/C14H12O4/c15-11-5-10(6-12(16)8-11)2-1-9-3-4-13(17)14(18)7-9/h1-8,15-18H/b2-1+	CDRPUGZCRXZLFL-OWOJBTEDSA-N	C14H12O4	CHEBI:28814	C05901	HMDB0004215	
C	12	1	Fisetin	C16H12O6	15246	fisetin	Oc1ccc2c(c1)oc(-c1ccc(O)c(O)c1)c(O)c2=O	InChI=1S/C15H10O6/c16-8-2-3-9-12(6-8)21-15(14(20)13(9)19)7-1-4-10(17)11(18)5-7/h1-6,16-18,20H	XHEFDIBZLJXQHF-UHFFFAOYSA-N	C15H10O6	CHEBI:42567	C10041		LMPK12111566
D	1	1	α-Phellandrene	C10H16	W285611	alpha-phellandrene	CC(C)C1CC=C(C)C=C1	InChI=1S/C10H16/c1-8(2)10-6-4-9(3)5-7-10/h4-6,8,10H,7H2,1-3H3	OGLDWXZKYODSOB-UHFFFAOYSA-N	C10H16	CHEBI:50035		HMDB0035850	
D	2	1	3-Indoleacetonitrile	C10H8N2	129453	indole-3-acetonitrile	C1=2C(=CNC1=CC=CC2)CC#N	InChI=1S/C10H8N2/c11-6-5-8-7-12-10-4-2-1-3-9(8)10/h1-4,7,12H,5H2	DMCPFOBLJMLSNX-UHFFFAOYSA-N	C10H8N2	CHEBI:17566	C02938	HMDB0006524	
D	3	1	Iberin	C5H9NOS2	14016	iberin	N(CCCS(C)=O)=C=S	InChI=1S/C5H9NOS2/c1-9(7)4-2-3-6-5-8/h2-4H2,1H3	LELAOEBVZLPXAZ-UHFFFAOYSA-N	C5H9NOS2	CHEBI:89494		HMDB0006095	
D	4	1	3,4-Dihydroxyhydrocinnamic acid	C9H10O4	102601	3-(3,4-dihydroxyphenyl)propanoic acid	OC(=O)CCc1ccc(O)c(O)c1	InChI=1S/C9H10O4/c10-7-3-1-6(5-8(7)11)2-4-9(12)13/h1,3,5,10-11H,2,4H2,(H,12,13)	DZAUWHJDUNRCTF-UHFFFAOYSA-N	C9H10O4	CHEBI:48400	C10447	HMDB0000423	
D	5	1	Guaiazulene	C15H18	G11004	guaiazulene	CC(C)c1ccc(C)c2ccc(C)c2c1	InChI=1S/C15H18/c1-10(2)13-7-5-11(3)14-8-6-12(4)15(14)9-13/h5-10H,1-4H3	FWKQNCXZGNBPFD-UHFFFAOYSA-N	C15H18	CHEBI:5550	C09675		
D	6	1	Indole-3-butyric acid	C12H13NO2	45532	indole-3-butyric acid	OC(=O)CCCc1c[nH]c2ccccc12	InChI=1S/C12H13NO2/c14-12(15)7-3-4-9-8-13-11-6-2-1-5-10(9)11/h1-2,5-6,8,13H,3-4,7H2,(H,14,15)	JTEDVYBZBROSJT-UHFFFAOYSA-N	C12H13NO2	CHEBI:33070	C11284	HMDB0002096	
D	7	1	Bis(2-methyl-3-furyl) Disulfide	C10H10O2S2	W325900	bis(2-methyl-3-furyl)disulfide	CC1=C(SSC2=C(C)OC=C2)C=CO1	InChI=1S/C10H10O2S2/c1-7-9(3-5-11-7)13-14-10-4-6-12-8(10)2/h3-6H,1-2H3	OHDFENKFSKIFBJ-UHFFFAOYSA-N	C10H10O2S2	CHEBI:172109		HMDB0040201	
D	8	1	Muscone	C16H30O	16067	Muscone	O=C1C[C@@H](CCCCCCCCCCCC1)C	InChI=1S/C16H30O/c1-15-12-10-8-6-4-2-3-5-7-9-11-13-16(17)14-15/h15H,2-14H2,1H3/t15-/m1/s1	ALHUZKCOMYUFRB-OAHLLOKOSA-N	C16H30O	CHEBI:167860		HMDB0034181	
D	9	1	Chrysin	C15H10O4	17402	chrysin	Oc1cc(O)c2c(c1)oc(cc2=O)-c1ccccc1	InChI=1S/C15H10O4/c16-10-6-11(17)15-12(18)8-13(19-14(15)7-10)9-4-2-1-3-5-9/h1-8,16-17H	RTIXKCRFFJGDFG-UHFFFAOYSA-N	C15H10O4	CHEBI:75095	C10028	HMDB0036619	LMPK12110189
D	10	1	Rhein	C15H8O6	17345	Rhein	OC(=O)c1cc(O)c2C(=O)c3c(O)cccc3C(=O)c2c1	InChI=1S/C15H8O6/c16-9-3-1-2-7-11(9)14(19)12-8(13(7)18)4-6(15(20)21)5-10(12)17/h1-5,16-17H,(H,20,21)	FCDLCPWAQCPTKC-UHFFFAOYSA-N	C15H8O6	CHEBI:8825	C10401	HMDB0032876	
D	11	1	Madecassic acid	C30H48O6	11854	madecassic acid	[H][C@]12CC=C3[C@]4([H])[C@@H](C)[C@H](C)CC[C@@]4(CC[C@@]3(C)[C@]1(C)C[C@@H](O)[C@@]1([H])[C@](C)(CO)[C@@H](O)[C@H](O)C[C@]21C)C(O)=O	InChI=1S/C30H48O6/c1-16-9-10-30(25(35)36)12-11-28(5)18(22(30)17(16)2)7-8-21-26(3)13-20(33)24(34)27(4,15-31)23(26)19(32)14-29(21,28)6/h7,16-17,19-24,31-34H,8-15H2,1-6H3,(H,35,36)/t16-,17+,19-,20-,21-,22+,23-,24+,26-,27+,28-,29-,30+/m1/s1	PRAUVHZJPXOEIF-AOLYGAPISA-N	C30H48O6	CHEBI:73058		MDB0036670	
D	12	1	4,5-Dicaffeoylquinic Acid	C25H24O12	27892	4,5-di-O-caffeoylquinic acid	O([C@@H]1[C@H](OC(=O)/C=C/C2=CC(O)=C(O)C=C2)C[C@](O)(C[C@H]1O)C(=O)O)C(=O)/C=C/C3=CC(O)=C(O)C=C3	InChI=1S/C25H24O12/c26-15-5-1-13(9-17(15)28)3-7-21(31)36-20-12-25(35,24(33)34)11-19(30)23(20)37-22(32)8-4-14-2-6-16(27)18(29)10-14/h1-10,19-20,23,26-30,35H,11-12H2,(H,33,34)/b7-3+,8-4+/t19-,20-,23+,25-/m1/s1	UFCLZKMFXSILNL-RVXRWRFUSA-N	C25H24O12	CHEBI:141136			
E	1	1	Acetophenone	C8H8O	42163	acetophenone	CC(=O)c1ccccc1	InChI=1S/C8H8O/c1-7(9)8-5-3-2-4-6-8/h2-6H,1H3	KWOLFJPFCHCOCG-UHFFFAOYSA-N	C8H8O	CHEBI:27632	C07113	HMDB0033910	
E	2	1	α-Terpinene	C10H16	23178	alpha-terpinene	CC(C)C1=CC=C(C)CC1	InChI=1S/C10H16/c1-8(2)10-6-4-9(3)5-7-10/h4,6,8H,5,7H2,1-3H3	YHQGMYUVUMAZJR-UHFFFAOYSA-N	C10H16	CHEBI:10334	C09898	HMDB0036995	LMPR0102090026
E	3	1	L-Linalool	C10H18O	W263516	(R)-linalool	CC(C)=CCC[C@@](C)(O)C=C	InChI=1S/C10H18O/c1-5-10(4,11)8-6-7-9(2)3/h5,7,11H,1,6,8H2,2-4H3/t10-/m0/s1	CDOSHBSSFJOMGT-JTQLQIEISA-N	C10H18O	CHEBI:28	C11388		LMPR0102010013
E	4	1	Aspirin	C9H8O4	70260	acetylsalicylic acid	CC(=O)Oc1ccccc1C(O)=O	InChI=1S/C9H8O4/c1-6(10)13-8-5-3-2-4-7(8)9(11)12/h2-5H,1H3,(H,11,12)	BSYNRYMUTXBXSQ-UHFFFAOYSA-N	C9H8O4	CHEBI:15365	C01405	HMDB0001879	
E	5	1	β-Elemene	C15H24	19641	(-)-beta-elemene	CC(=C)[C@@H]1CC[C@@](C)(C=C)[C@@H](C1)C(C)=C	InChI=1S/C15H24/c1-7-15(6)9-8-13(11(2)3)10-14(15)12(4)5/h7,13-14H,1-2,4,8-10H2,3,5-6H3/t13-,14+,15-/m1/s1	OPFTUNCRGUEPRZ-QLFBSQMISA-N	C15H24	CHEBI:62855	C17094		
E	6	1	Bergapten	C12H8O4	26254	5-methoxypsoralen	COc1c2ccoc2cc2oc(=O)ccc12	InChI=1S/C12H8O4/c1-14-12-7-2-3-11(13)16-10(7)6-9-8(12)4-5-15-9/h2-6H,1H3	BGEBZHIAGXMEMV-UHFFFAOYSA-N	C12H8O4	CHEBI:18293	C01557	HMDB0030637	
E	7	1	Apigenin	C15H10O5	SMB00702	apigenin	Oc1ccc(cc1)-c1cc(=O)c2c(O)cc(O)cc2o1	InChI=1S/C15H10O5/c16-9-3-1-8(2-4-9)13-7-12(19)15-11(18)5-10(17)6-14(15)20-13/h1-7,16-18H	KZNIFHPLKGYRTM-UHFFFAOYSA-N	C15H10O5	CHEBI:18388	C01477	HMDB0002124	LMPK12110005
E	8	1	Atropine	C17H23NO3	12008	atropine	CN1[C@H]2CC[C@@H]1C[C@@H](C2)OC(=O)C(CO)c1ccccc1	InChI=1S/C17H23NO3/c1-18-13-7-8-14(18)10-15(9-13)21-17(20)16(11-19)12-5-3-2-4-6-12/h2-6,13-16,19H,7-11H2,1H3/t13-,14+,15+,16?	RKUNBYITZUJHSG-SPUOUPEWSA-N	C17H23NO3	CHEBI:16684	C01479	HMDB0014712	
E	9	1	Boldine	C19H21NO4	18447	Boldine	COc1cc-2c(C[C@@H]3N(C)CCc4cc(O)c(OC)c-2c34)cc1O	InChI=1S/C19H21NO4/c1-20-5-4-10-7-15(22)19(24-3)18-12-9-16(23-2)14(21)8-11(12)6-13(20)17(10)18/h7-9,13,21-22H,4-6H2,1-3H3/t13-/m0/s1	LZJRNLRASBVRRX-ZDUSSCGKSA-N	C19H21NO4	CHEBI:3148	C09365		
E	10	1	Mangostin	C24H26O6	M164500	alpha-mangostin	COC1=C(CC=C(C)C)C2=C(OC3=CC(O)=C(CC=C(C)C)C(O)=C3C2=O)C=C1O	InChI=1S/C24H26O6/c1-12(2)6-8-14-16(25)10-19-21(22(14)27)23(28)20-15(9-7-13(3)4)24(29-5)17(26)11-18(20)30-19/h6-7,10-11,25-27H,8-9H2,1-5H3	GNRIZKKCNOBBMO-UHFFFAOYSA-N	C24H26O6	CHEBI:67547	C10080	HMDB0035796	
E	11	1	Baicalin	C21H18O11	19843	baicalin	O[C@@H]1[C@@H](O)[C@H](OC2=CC3=C(C(=O)C=C(O3)C3=CC=CC=C3)C(O)=C2O)O[C@@H]([C@H]1O)C(O)=O	InChI=1S/C21H18O11/c22-9-6-10(8-4-2-1-3-5-8)30-11-7-12(14(23)15(24)13(9)11)31-21-18(27)16(25)17(26)19(32-21)20(28)29/h1-7,16-19,21,23-27H,(H,28,29)/t16-,17-,18+,19-,21+/m0/s1	IKIIZLYTISPENI-ZFORQUDYSA-N	C21H18O11	CHEBI:2981	C10025	HMDB0041832	LMPK12111081
E	12	1	Agnuside	C22H26O11	AA008QXV	agnuside	[H][C@@]12C=CO[C@@H](O[C@]3([H])O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@]1([H])C(COC(=O)C1=CC=C(O)C=C1)=C[C@H]2O	InChI=1S/C22H26O11/c23-8-15-17(26)18(27)19(28)22(32-15)33-21-16-11(7-14(25)13(16)5-6-30-21)9-31-20(29)10-1-3-12(24)4-2-10/h1-7,13-19,21-28H,8-9H2/t13-,14+,15+,16+,17+,18-,19+,21-,22-/m0/s1	GLACGTLACKLUJX-QNAXTHAFSA-N	C22H26O11	CHEBI:2515	C09765	HMDB0036561	
F	1	1	Cinnamyl alcohol	C9H10O	108197	(E)-cinnamyl alcohol	OC\C=C\c1ccccc1	InChI=1S/C9H10O/c10-8-4-7-9-5-2-1-3-6-9/h1-7,10H,8H2/b7-4+	OOCCDEMITAIZTP-QPJJXVBHSA-N	C9H10O	CHEBI:33227	C02394	HMDB0029698	
F	2	1	Diallyl disulfide	C6H10S2	SMB00378	diallyl disulfide	C=CCSSCC=C	InChI=1S/C6H10S2/c1-3-5-7-8-6-4-2/h3-4H,1-2,5-6H2	PFRGXCVKLLPLIP-UHFFFAOYSA-N	C6H10S2	CHEBI:4488	C08369	HMDB0033966	
F	3	1	(R)-(−)-Carvone	C10H14O	124931	(-)-carvone	CC(=C)[C@@H]1CC=C(C)C(=O)C1	InChI=1S/C10H14O/c1-7(2)9-5-4-8(3)10(11)6-9/h4,9H,1,5-6H2,2-3H3/t9-/m1/s1	ULDHMXUKGWMISQ-SECBINFHSA-N	C10H14O	CHEBI:15400	C01767		LMPR0102090007
F	4	1	D-Camphor	C10H16O	W223023	(R)-camphor	CC1(C)[C@@H]2CC[C@@]1(C)C(=O)C2	InChI=1S/C10H16O/c1-9(2)7-4-5-10(9,3)8(11)6-7/h7H,4-6H2,1-3H3/t7-,10+/m1/s1	DSSYKIVIOFKYAU-XCBNKYQSSA-N	C10H16O	CHEBI:15396	C00808	HMDB0059838	
F	5	1	Eucalyptol	C10H18O	C80601	1,8-cineole	C[C@@]12CC[C@@H](CC1)C(C)(C)O2	InChI=1S/C10H18O/c1-9(2)8-4-6-10(3,11-9)7-5-8/h8H,4-7H2,1-3H3/t8-,10+	WEEGYLXZBRQIMU-WAAGHKOSSA-N	C10H18O	CHEBI:27961	C09844		
F	6	1	2-Methoxycinnamaldehyde	C10H10O2	sc	Cassiastearoptene	O(C=1C(=CC=CC1)/C=C/C=O)C	InChI=1S/C10H10O2/c1-12-10-7-3-2-5-9(10)6-4-8-11/h2-8H,1H3/b6-4+	KKVZAVRSVHUSPL-GQCTYLIASA-N	C10H10O2	CHEBI:180713		HMDB0033830	
F	7	1	Biochanin A	C16H12O5	D2016	biochanin A	COc1ccc(cc1)-c1coc2cc(O)cc(O)c2c1=O	InChI=1S/C16H12O5/c1-20-11-4-2-9(3-5-11)12-8-21-14-7-10(17)6-13(18)15(14)16(12)19/h2-8,17-18H,1H3	WUADCCWRTIWANL-UHFFFAOYSA-N	C16H12O5	CHEBI:17574	C00814	HMDB0002338	LMPK12050229
